drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy
Brompheniramine / dextromethorphan / pseudoephedrine,0.0165571428571428,5.428571428571429,7,8.142857142857142,92.94142857142856,0.012640976549402605,5.428571428571429,0.00206964285714285,57.0,medium,"[('diarrhea', 1)]",0.11589999999999961,0.13482244897959136,0.765625
Brompheniramine / pseudoephedrine,-0.181975,7.75,4,9.25,60.3025,0.01035417539758869,7.75,-0.036395,37.0,medium,"[('headache', 1), ('fever', 1)]",-0.7279,-1.6832687499999999,0.3902439024390244
Bronkaid,0.8986,9.0,1,6.0,133.86,0.015507879366652214,9.0,0.4493,6.0,low,[],0.8986,5.3915999999999995,0.14285714285714285
BuSpar,-0.2240329787234042,6.409574468085107,188,87.07978723404256,1108.7562765957446,0.0838126315688986,6.409574468085107,-0.0011853596757852073,16371.0,high,"[('anxiety', 143), ('dizziness', 18), ('nausea', 11)]",-42.11819999999999,-19.50874412064282,2.134428407512531
Budeprion SR,-0.0781999999999999,7.666666666666667,3,15.333333333333334,39.84666666666668,0.008920965875235403,7.666666666666667,-0.019549999999999974,46.0,medium,"[('diarrhea', 2)]",-0.2345999999999997,-1.1990666666666652,0.18367346938775508
Budeprion XL,0.1336384615384615,7.615384615384615,13,15.076923076923077,116.5176923076923,0.014292814689541557,7.615384615384615,0.009545604395604394,196.0,medium,"[('anxiety', 2), ('nausea', 1), ('headache', 1)]",1.7372999999999996,2.014856804733727,0.8086124401913876
Budesonide,0.0761371428571428,8.142857142857142,35,23.02857142857143,269.67085714285713,0.025023278251865302,8.142857142857142,0.0021149206349206336,806.0,high,"[('diarrhea', 7), ('pain', 4), ('nausea', 2)]",2.6647999999999983,1.75332963265306,1.4565992865636148
Budesonide / formoterol,-0.0049249999999999,6.954545454545454,44,37.77272727272727,304.05295454545455,0.027432212104273213,6.954545454545454,-0.00010944444444444222,1662.0,high,"[('pain', 5), ('anxiety', 4), ('dizziness', 2)]",-0.2166999999999956,-0.18603068181817803,1.1348182883939038
Bumetanide,0.7003,2.0,1,3.0,93.03,0.01264718218340287,2.0,0.35015,3.0,low,[],0.7003,2.1009,0.25
Bumex,-0.631,10.0,1,20.0,-4.100000000000001,0.005841903775148918,10.0,-0.3155,20.0,low,[],-0.631,-12.620000000000001,0.047619047619047616
Bunavail,-0.177448,5.92,25,14.96,140.17520000000002,0.01595034507450566,5.92,-0.0068249230769230765,374.0,high,"[('headache', 4), ('constipation', 2), ('sweating', 1)]",-4.4361999999999995,-2.65462208,1.5664160401002505
Bupap,0.3621499999999999,9.5,2,32.5,145.21499999999997,0.016303451654572768,9.5,0.12071666666666664,65.0,low,"[('headache', 1)]",0.7242999999999998,11.769874999999997,0.05970149253731343
Bupivacaine,-0.1779,10.0,1,4.0,-1.7899999999999991,0.0060037507135105635,10.0,-0.08895,4.0,low,"[('headache', 1), ('insomnia', 1)]",-0.1779,-0.7116,0.2
Bupivacaine liposome,-0.1278666666666666,10.0,3,8.666666666666666,59.546666666666674,0.010301218985938613,10.0,-0.03196666666666665,26.0,medium,"[('pain', 3), ('headache', 1)]",-0.38359999999999983,-1.108177777777777,0.3103448275862069
Buprenex,-0.4253,10.0,2,23.5,47.47,0.009455084126365393,10.0,-0.14176666666666668,47.0,low,"[('pain', 2)]",-0.8506,-9.99455,0.08163265306122448
Buprenorphine,-0.2629,7.232673267326732,202,41.445544554455445,1094.6010891089109,0.08282086803786867,7.232673267326732,-0.0012950738916256159,8372.0,high,"[('pain', 149), ('nausea', 10), ('headache', 9)]",-53.1058,-10.896033663366337,4.759038954980173
Buprenorphine / naloxone,0.1741069400630914,8.552050473186119,317,31.334384858044164,1697.0794637223973,0.1250326777176493,8.552050473186119,0.0005475061008273315,9933.0,high,"[('pain', 94), ('headache', 15), ('constipation', 15)]",55.191899999999976,5.455533866393334,9.803804878048782
Bupropion,0.0155866576819407,7.536388140161725,742,50.72911051212938,3845.016886792453,0.27552492694548086,7.536388140161725,2.0978004955505652e-05,37641.0,high,"[('anxiety', 211), ('headache', 60), ('insomnia', 48)]",11.565299999999999,0.7906972800619002,14.343954354792485
Bupropion / naltrexone,0.1281886462882096,6.988355167394468,687,25.8646288209607,3506.548122270742,0.251810583539036,6.988355167394468,0.00018632070681425816,17769.0,high,"[('nausea', 167), ('weight loss', 101), ('headache', 100)]",88.0656,3.3155517553059632,25.572659297789336
Buspirone,-0.1818755287009063,6.19939577039275,331,49.73111782477341,1774.274682779456,0.13044125341485344,6.19939577039275,-0.0005478178575328503,16461.0,high,"[('anxiety', 238), ('dizziness', 40), ('headache', 28)]",-60.20079999999999,-9.04487334726773,6.524595045259647
Busulfan,-0.1893,10.0,1,15.0,42.07,0.009076740634091416,10.0,-0.09465,15.0,low,[],-0.1893,-2.8395,0.0625
Butabarbital,0.18005,9.0,2,1.5,46.004999999999995,0.009352440938183656,9.0,0.06001666666666666,3.0,low,"[('headache', 1), ('pain', 1), ('insomnia', 1)]",0.3601,0.27007499999999995,0.8
Butalbital Compound,0.359175,9.25,4,11.0,81.9175,0.0118686003208298,9.25,0.07183500000000001,44.0,medium,"[('pain', 1)]",1.4367,3.9509250000000002,0.3333333333333333
Butisol Sodium,0.9595,9.0,1,2.0,134.95,0.015584248701203809,9.0,0.47975,2.0,low,"[('insomnia', 1), ('anxiety', 1)]",0.9595,1.919,0.3333333333333333
Butorphanol,0.078676923076923,9.346153846153848,26,15.884615384615383,178.63692307692307,0.018645112227801523,9.346153846153848,0.0029139601139601115,412.99999999999994,high,"[('pain', 20), ('headache', 4), ('nausea', 3)]",2.045599999999998,1.2497526627218922,1.539863325740319
Butrans,-0.3642054794520548,6.684931506849315,73,56.342465753424655,481.2643835616438,0.039848284497763384,6.684931506849315,-0.004921695668271011,4113.0,high,"[('pain', 58), ('nausea', 4), ('rash', 4)]",-26.587,-20.520234753237002,1.2730530339225992
Bydureon,-0.0670242424242424,6.888888888888889,99,26.252525252525253,588.8026262626263,0.04738280196007749,6.888888888888889,-0.000670242424242424,2599.0,high,"[('nausea', 35), ('pain', 19), ('weight loss', 16)]",-6.635399999999998,-1.759555616773798,3.6326908821349146
Byetta,-0.0705241379310344,8.275862068965518,29,36.72413793103448,215.39586206896553,0.021220576181604372,8.275862068965518,-0.0023508045977011466,1064.9999999999998,high,"[('nausea', 10), ('weight loss', 4), ('constipation', 3)]",-2.0451999999999977,-2.589938168846608,0.7687385740402195
Bystolic,-0.1293507042253521,7.23943661971831,71,46.436619718309856,450.9381690140845,0.03772352043862015,7.23943661971831,-0.001796537558685446,3297.0,high,"[('fatigue', 10), ('headache', 10), ('pain', 7)]",-9.1839,-6.006609462408252,1.4967339667458432
C1 esterase inhibitor (human),-0.9429,10.0,1,8.0,-27.289999999999992,0.004217128666661231,10.0,-0.47145,8.0,low,"[('nausea', 1), ('vomiting', 1), ('pain', 1)]",-0.9429,-7.5432,0.1111111111111111
Cabergoline,-0.1020666666666666,8.333333333333334,21,13.238095238095235,136.2695238095238,0.015676699302358234,8.333333333333334,-0.004639393939393936,277.99999999999994,high,"[('headache', 5), ('nausea', 4), ('fatigue', 3)]",-2.1433999999999984,-1.3511682539682528,1.4749163879598666
Cabozantinib,-0.9291,1.0,1,0.0,-54.91,0.0022819717672895217,1.0,-0.46455,0.0,low,"[('nausea', 1), ('diarrhea', 1), ('pain', 1)]",-0.9291,-0.0,1.0
Caduet,0.0,9.0,1,23.0,78.0,0.011594126129906967,9.0,0.0,23.0,low,[],0.0,0.0,0.041666666666666664
Cafergot,0.0397666666666666,8.5,6,8.333333333333334,84.64333333333333,0.012059582043550197,8.5,0.005680952380952372,50.0,medium,"[('headache', 2)]",0.23859999999999962,0.3313888888888884,0.6428571428571428
Caffeine,-0.22435,4.5,4,7.25,32.065,0.008375754219239355,4.5,-0.04487,29.0,medium,"[('pain', 2), ('nausea', 1), ('headache', 1)]",-0.8974,-1.6265375,0.48484848484848486
Caffeine / ergotamine,-0.03065625,8.75,16,7.75,139.434375,0.0158984402008642,8.75,-0.0018033088235294118,124.0,high,"[('headache', 5), ('nausea', 3), ('pain', 3)]",-0.4905,-0.23758593749999998,1.8285714285714285
Calamine,0.3612,8.0,1,38.0,138.12,0.015806350343890573,8.0,0.1806,38.0,low,[],0.3612,13.7256,0.02564102564102564
Calan,0.5469,10.0,3,54.0,224.69,0.021871757033919855,10.0,0.136725,162.0,medium,"[('headache', 1)]",1.6407000000000003,29.532600000000002,0.05454545454545454
Calan SR,-0.1326999999999999,8.5,4,28.5,72.73000000000002,0.011224890906891438,8.5,-0.02653999999999998,114.0,medium,"[('headache', 2), ('nausea', 1), ('diarrhea', 1)]",-0.5307999999999996,-3.781949999999997,0.13559322033898305
Calcipotriene,-0.1584,7.2,5,16.8,51.76,0.009755657011894164,7.2,-0.026400000000000003,84.0,medium,[],-0.792,-2.6611200000000004,0.28089887640449435
Calcitonin,-0.8708,4.5,2,7.5,-43.08,0.003110824269808251,4.5,-0.2902666666666667,15.0,low,"[('pain', 2)]",-1.7416,-6.531000000000001,0.23529411764705882
Calcitriol,-0.4359571428571428,8.0,7,4.0,48.40428571428572,0.009520543555981049,8.0,-0.05449464285714285,28.0,medium,"[('pain', 1)]",-3.0517,-1.7438285714285713,1.4
Calcium carbonate,0.8074,9.0,1,9.0,106.74,0.013607754272120685,9.0,0.4037,9.0,low,[],0.8074,7.2666,0.1
Calmoseptine,0.7184,10.0,1,17.0,119.84,0.014525587558933479,10.0,0.3592,17.0,low,"[('rash', 1)]",0.7184,12.212800000000001,0.05555555555555555
CaloMist,-0.0356,10.0,1,23.0,49.44,0.009593109437435713,10.0,-0.0178,23.0,low,[],-0.0356,-0.8188,0.041666666666666664
Cambia,0.21858,8.6,10,28.8,141.458,0.016040222673003632,8.6,0.019870909090909092,288.0,medium,"[('pain', 3), ('headache', 3), ('nausea', 1)]",2.1858,6.295104,0.33557046979865773
Camila,-0.2487666666666666,4.291666666666667,24,13.291666666666666,162.70666666666665,0.01752898096056517,4.291666666666667,-0.009950666666666665,319.0,high,"[('pain', 7), ('weight gain', 6), ('headache', 2)]",-5.970399999999999,-3.30652361111111,1.6793002915451896
Campral,0.4719953125,9.25,64,73.3125,533.8245312500001,0.04353083817014277,9.25,0.007261466346153846,4692.0,high,"[('pain', 2), ('anxiety', 1), ('dizziness', 1)]",30.2077,34.60315634765625,0.8612279226240538
Camrese,-0.2403581395348837,4.953488372093023,43,4.627906976744186,209.22,0.020787872992164592,4.953488372093023,-0.005462684989429175,199.0,high,"[('headache', 9), ('pain', 7), ('anxiety', 2)]",-10.335399999999998,-1.1123551108707408,7.640495867768594
CamreseLo,-0.3741999999999999,6.0,3,1.6666666666666667,24.913333333333338,0.007874682637341937,6.0,-0.09354999999999998,5.0,medium,"[('nausea', 1), ('anxiety', 1)]",-1.1225999999999998,-0.6236666666666666,1.1249999999999998
Canagliflozin,-0.127159793814433,5.865979381443299,97,37.4639175257732,553.2118556701031,0.04488918410105949,5.865979381443299,-0.001297548916473806,3634.0,high,"[('pain', 15), ('weight loss', 9), ('constipation', 5)]",-12.3345,-4.763904028058242,2.5218440096488877
Canasa,0.1326999999999999,7.6,5,13.4,83.07,0.011949348630986421,7.6,0.02211666666666665,67.0,medium,"[('fatigue', 2), ('pain', 1), ('headache', 1)]",0.6634999999999995,1.7781799999999988,0.3472222222222222
Canasa Pac,-0.9382,5.0,1,5.0,-39.82000000000001,0.0033392316373662438,5.0,-0.4691,5.0,low,"[('headache', 1), ('pain', 1)]",-0.9382,-4.691,0.16666666666666666
Candesartan,-0.6747,3.0,6,17.5,0.5300000000000011,0.006166298287969013,3.0,-0.09638571428571428,105.0,medium,"[('anxiety', 2), ('fatigue', 1), ('pain', 1)]",-4.0482,-11.80725,0.32432432432432434
Capecitabine,-0.2566,7.230769230769231,13,21.53846153846154,88.41692307692308,0.012323973362438904,7.230769230769231,-0.018328571428571427,280.0,medium,"[('pain', 4), ('diarrhea', 3), ('weight loss', 1)]",-3.3358,-5.526769230769231,0.5767918088737201
Capex,0.9167,10.0,1,9.0,155.67000000000002,0.017035966693780994,10.0,0.45835,9.0,low,[],0.9167,8.2503,0.1
Capmist DM,0.4927,10.0,1,2.0,95.27000000000001,0.012804124669086888,10.0,0.24635,2.0,low,"[('dizziness', 1)]",0.4927,0.9854,0.3333333333333333
Capsaicin,-0.234044,7.24,25,23.44,176.47560000000001,0.01849368213134682,7.24,-0.009001692307692308,586.0,high,"[('pain', 21), ('sweating', 2)]",-5.8511,-5.485991360000001,1.0229132569558101
Capsin,-0.7506,1.0,1,21.0,-11.060000000000002,0.005354261051773571,1.0,-0.3753,21.0,low,[],-0.7506,-15.7626,0.045454545454545456
Captopril,-0.0795666666666666,9.333333333333334,3,9.0,33.04333333333334,0.008444299784043312,9.333333333333334,-0.01989166666666665,27.0,medium,[],-0.2386999999999998,-0.7160999999999994,0.3
Capzasin,-0.9041,1.0,1,9.0,-18.409999999999997,0.0048392935206228805,1.0,-0.45205,9.0,low,"[('pain', 1)]",-0.9041,-8.1369,0.1
Capzasin-HP,-0.42885,4.5,2,11.0,-3.884999999999998,0.005856967451230197,4.5,-0.14295,22.0,low,"[('pain', 2)]",-0.8577,-4.71735,0.16666666666666666
Capzasin-P,-0.1311,1.0,1,5.0,33.89,0.008503620306906021,1.0,-0.06555,5.0,low,[],-0.1311,-0.6555,0.16666666666666666
Carac,0.4081,8.875,8,74.25,274.31,0.02534831334625962,8.875,0.045344444444444444,594.0,medium,"[('pain', 3)]",3.2648,30.301425000000002,0.10631229235880399
Carafate,-0.2258399999999999,7.6,15,61.86666666666667,207.14933333333335,0.020642794611053117,7.6,-0.014114999999999994,928.0,high,"[('pain', 9), ('constipation', 2), ('headache', 1)]",-3.3875999999999986,-13.971967999999993,0.23860021208907742
Carbamazepine,-0.1322408163265306,6.704081632653061,98,22.806122448979593,535.3881632653062,0.043640391873346895,6.704081632653061,-0.001335765821480107,2235.0,high,"[('pain', 36), ('dizziness', 5), ('rash', 5)]",-12.959599999999998,-3.0159002498958762,4.116588084012001
Carbamide peroxide,0.38635,1.0,2,4.5,102.635,0.013320143154382784,1.0,0.12878333333333333,9.0,low,"[('pain', 1)]",0.7727,1.7385750000000002,0.36363636363636365
Carbatrol,-0.0753399999999999,9.2,5,12.2,82.86600000000001,0.011935055654611629,9.2,-0.012556666666666648,61.0,medium,"[('dizziness', 2)]",-0.3766999999999995,-0.9191479999999986,0.3787878787878788
Carbidopa / entacapone / levodopa,-0.3116,4.0,4,5.75,26.34,0.00797464005381926,4.0,-0.06232,23.0,medium,"[('insomnia', 1), ('pain', 1), ('fatigue', 1)]",-1.2464,-1.7916999999999998,0.5925925925925926
Carbidopa / levodopa,0.1870857142857143,7.523809523809524,21,37.523809523809526,199.75619047619048,0.020124804335599072,7.523809523809524,0.008503896103896104,788.0,high,"[('pain', 3), ('anxiety', 1), ('nausea', 1)]",3.9288000000000003,7.020168707482994,0.5451174289245982
Carbinoxamine,-0.2131,10.0,1,1.0,-0.3100000000000023,0.006107444855837505,10.0,-0.10655,1.0,low,"[('pain', 1)]",-0.2131,-0.2131,0.5
Carboplatin,0.5994,8.0,1,12.0,99.94,0.013131321726294196,8.0,0.2997,12.0,low,[],0.5994,7.1928,0.07692307692307693
Cardizem,-0.26865,9.0,4,45.75,85.635,0.012129061789816563,9.0,-0.05373,183.0,medium,"[('fatigue', 1), ('pain', 1)]",-1.0746,-12.2907375,0.0855614973262032
Cardizem CD,-0.2013,5.0,3,50.333333333333336,144.5366666666667,0.016255925172672922,5.0,-0.050325,151.0,medium,"[('rash', 1)]",-0.6039,-10.132100000000001,0.05844155844155844
Cardura XL,0.29605,6.0,2,36.0,120.60499999999999,0.01457918622033896,6.0,0.09868333333333333,72.0,low,[],0.5921,10.6578,0.05405405405405406
Carfilzomib,-0.2023,1.0,1,0.0,-4.23,0.00583279550589047,1.0,-0.10115,0.0,low,[],-0.2023,-0.0,1.0
Cariprazine,0.1048340425531915,7.23404255319149,47,19.74468085106383,319.9727659574468,0.028547611557228077,7.23404255319149,0.0021840425531914893,928.0,high,"[('weight gain', 6), ('nausea', 5), ('anxiety', 5)]",4.9272,2.0699147125396107,2.2656410256410258
Carisoprodol,-0.0907320987654321,9.308641975308642,81,55.69135802469136,530.3095061728395,0.043284562825119895,9.308641975308642,-0.001106489009334538,4511.0,high,"[('pain', 54), ('headache', 6), ('anxiety', 4)]",-7.3493,-5.052993796677336,1.4287891986062717
Carmol 20,0.7089,9.0,1,45.0,203.89,0.020414433952568242,9.0,0.35445,45.0,low,[],0.7089,31.900499999999997,0.021739130434782608
Cartia XT,-0.19779,7.1,10,53.2,145.621,0.016331897480102997,7.1,-0.01798090909090909,532.0,medium,"[('dry mouth', 1), ('rash', 1)]",-1.9779,-10.522428,0.18450184501845018
Carvedilol,-0.2405324999999999,5.95,40,39.3,258.54675,0.024243883150965588,5.95,-0.005866646341463412,1572.0,high,"[('pain', 6), ('headache', 4), ('dizziness', 3)]",-9.621299999999996,-9.452927249999995,0.9925558312655087
Casodex,-0.1995499999999999,5.0,2,97.5,232.04500000000002,0.02238707488311895,5.0,-0.06651666666666663,195.0,low,[],-0.3990999999999998,-19.45612499999999,0.02030456852791878
Cataflam,-0.2225166666666666,8.583333333333334,12,23.916666666666668,96.58166666666668,0.01289602477045097,8.583333333333334,-0.017116666666666662,287.0,medium,"[('pain', 10), ('headache', 1)]",-2.6701999999999995,-5.321856944444443,0.4816053511705685
Catapres,0.1540142857142857,8.19047619047619,21,50.714285714285715,265.83,0.024754173936170114,8.19047619047619,0.007000649350649349,1065.0,high,"[('anxiety', 3), ('fatigue', 2), ('sweating', 2)]",3.2342999999999993,7.810724489795917,0.40607734806629836
Catapres-TTS,0.3418,6.4,5,60.2,192.58,0.019622014527083304,6.4,0.056966666666666665,301.0,medium,"[('pain', 1), ('anxiety', 1)]",1.709,20.57636,0.08169934640522876
Caverject,0.13755,8.5,2,17.0,57.755,0.010175688351927958,8.5,0.04585,34.0,low,[],0.2751,2.33835,0.1111111111111111
Caverject Impulse,0.550875,9.25,4,50.75,199.5875,0.02011298527191847,9.25,0.110175,203.0,medium,"[('pain', 1)]",2.2035,27.95690625,0.07729468599033816
Caziant,0.8985,7.0,1,0.0,140.85,0.01599762399831797,7.0,0.44925,0.0,low,"[('nausea', 1), ('headache', 1)]",0.8985,0.0,1.0
Cefdinir,-0.4087329545454545,3.659090909090909,88,9.852272727272728,426.83125,0.03603450267422114,3.659090909090909,-0.0045925051072522975,867.0000000000001,high,"[('diarrhea', 42), ('headache', 16), ('pain', 15)]",-35.9685,-4.026948540805785,8.108900523560209
Cefixime,-0.3966,5.5,2,3.0,-10.660000000000004,0.005382286495645716,5.5,-0.1322,6.0,low,[],-0.7932,-1.1898,0.5
Cefotaxime,0.7992,10.0,1,0.0,98.92,0.013059856844420223,10.0,0.3996,0.0,low,[],0.7992,0.0,1.0
Cefprozil,-0.1361666666666666,5.166666666666667,6,7.333333333333333,44.050000000000004,0.009215466581258542,5.166666666666667,-0.019452380952380943,44.0,medium,"[('diarrhea', 2), ('dry mouth', 1)]",-0.8169999999999996,-0.9985555555555551,0.7200000000000001
Ceftin,0.0596066666666666,8.066666666666666,15,49.06666666666667,184.094,0.01902745473533572,8.066666666666666,0.0037254166666666625,736.0,high,"[('diarrhea', 1), ('fever', 1), ('headache', 1)]",0.894099999999999,2.9247004444444413,0.2996005326231691
Ceftriaxone,-0.1725363636363636,8.363636363636363,33,15.303030303030305,211.35242424242426,0.02093727833195876,8.363636363636363,-0.005074598930481282,505.00000000000006,high,"[('pain', 12), ('fever', 5), ('headache', 4)]",-5.693699999999999,-2.640329201101928,2.024163568773234
Cefuroxime,-0.0316909090909091,6.242424242424242,33,29.75757575757576,259.34606060606063,0.024299885737281996,6.242424242424242,-0.0009320855614973265,982.0000000000001,high,"[('pain', 5), ('headache', 3), ('fever', 3)]",-1.0458000000000003,-0.943044628099174,1.0729064039408867
Cefzil,0.0724249999999999,7.25,4,16.0,84.24249999999999,0.012031498213336652,7.25,0.01448499999999998,64.0,medium,"[('diarrhea', 1), ('dry mouth', 1)]",0.2896999999999996,1.1587999999999985,0.23529411764705882
Celebrex,-0.2872737704918032,8.39344262295082,61,52.57377049180328,397.4201639344263,0.03397385581984713,8.39344262295082,-0.004633447911158116,3207.0,high,"[('pain', 54), ('headache', 2), ('rash', 2)]",-17.523699999999995,-15.10306527815103,1.1386168910648715
Celecoxib,-0.2400415584415584,7.961038961038961,77,47.23376623376623,466.46337662337663,0.03881127252476425,7.961038961038961,-0.003077455877455877,3637.0,high,"[('pain', 62), ('rash', 2), ('weight gain', 1)]",-18.483199999999997,-11.338066857817504,1.5963920301561658
Celexa,-0.0636169096209912,7.545189504373178,343,75.66180758017492,1860.9619241982507,0.1365148744618875,7.545189504373178,-0.00018493287680520698,25952.0,high,"[('anxiety', 183), ('headache', 36), ('insomnia', 26)]",-21.82059999999998,-4.813370374588815,4.4741966153261075
CellCept,0.0382181818181818,8.272727272727273,11,30.454545454545453,124.73090909090908,0.014868262304461088,8.272727272727273,0.003184848484848483,335.0,medium,"[('anxiety', 2), ('pain', 2), ('dizziness', 1)]",0.4203999999999998,1.1639173553719002,0.34971098265895956
Cenestin,0.5494,10.0,1,16.0,99.94,0.013131321726294196,10.0,0.2747,16.0,low,[],0.5494,8.7904,0.058823529411764705
Cepacol Dual Relief Sore Throat,-0.271,9.0,1,0.0,4.899999999999999,0.006472476262272212,9.0,-0.1355,0.0,low,[],-0.271,-0.0,1.0
Cephalexin,-0.190130303030303,7.121212121212121,99,31.52525252525253,575.0374747474748,0.046418365757128814,7.121212121212121,-0.00190130303030303,3121.0000000000005,high,"[('pain', 25), ('diarrhea', 15), ('headache', 9)]",-18.822899999999997,-5.993905815733089,3.0437888198757763
Certolizumab,0.1465,5.888888888888889,9,15.88888888888889,137.42777777777778,0.015757850756300717,5.888888888888889,0.01465,143.0,medium,"[('pain', 5)]",1.3185,2.327722222222222,0.5328947368421052
Cervidil,-0.71945,4.5,2,18.5,16.054999999999993,0.007254035828256694,4.5,-0.23981666666666668,37.0,low,"[('pain', 2)]",-1.4389,-13.309825,0.10256410256410256
Cetirizine,0.1594096774193548,6.903225806451613,62,23.14516129032258,391.23129032258066,0.03354024099474566,6.903225806451613,0.002530312339989759,1435.0,high,"[('pain', 4), ('rash', 4), ('fatigue', 2)]",9.883399999999998,3.6895626951092604,2.567802271209085
Cetirizine / pseudoephedrine,0.3182,10.0,1,14.0,76.82,0.011511451070484135,10.0,0.1591,14.0,low,[],0.3182,4.4548,0.06666666666666667
Cetuximab,-0.6083000000000001,6.0,4,13.0,2.1699999999999946,0.006281202607844812,6.0,-0.12166000000000002,52.0,medium,"[('rash', 2), ('fatigue', 1)]",-2.4332000000000003,-7.907900000000001,0.2857142857142857
Cevimeline,0.20835,9.0,6,16.166666666666668,132.16833333333335,0.015389355093609593,9.0,0.029764285714285715,97.0,medium,"[('headache', 2), ('dry mouth', 2), ('dizziness', 1)]",1.2501,3.3683250000000005,0.3495145631067961
Chantix,0.3248816777041943,8.757174392935982,453,19.997792494481235,2384.483752759382,0.1731947035173461,8.757174392935982,0.0007155984090400756,9059.0,high,"[('nausea', 104), ('headache', 21), ('constipation', 20)]",147.1714,6.496916375987408,21.57369638351556
Chaparral,-0.1155499999999999,10.0,2,12.5,48.44500000000001,0.009523396145803751,10.0,-0.03851666666666664,25.0,low,[],-0.2310999999999998,-1.4443749999999989,0.14814814814814814
Chateal,-0.0552181818181818,6.034090909090909,88,5.215909090909091,483.91,0.04003364593526433,6.034090909090909,-0.0006204290091930539,459.0,high,"[('nausea', 14), ('pain', 14), ('weight gain', 13)]",-4.859199999999999,-0.2880130165289255,14.157221206581353
Cheratussin AC,-0.0510142857142857,6.0,14,27.285714285714285,146.47,0.016391381484721627,6.0,-0.00340095238095238,382.0,high,"[('pain', 4), ('headache', 3), ('fever', 1)]",-0.7141999999999998,-1.3919612244897954,0.494949494949495
Cheratussin DAC,-0.5435,2.0,1,5.0,-19.35,0.004773433727523336,2.0,-0.27175,5.0,low,"[('headache', 1)]",-0.5435,-2.7175,0.16666666666666666
Children's Claritin Allergy,0.8959,10.0,1,15.0,146.59,0.01639978911788327,10.0,0.44795,15.0,low,[],0.8959,13.438500000000001,0.0625
Chlophedianol / guaifenesin / pseudoephedrine,0.5865,9.0,1,4.0,83.65,0.011989985524601034,9.0,0.29325,4.0,low,"[('headache', 1)]",0.5865,2.346,0.2
Chlor-Trimeton,-0.153075,9.25,4,32.5,91.6925,0.012553472105455378,9.25,-0.030614999999999996,130.0,medium,"[('fever', 1), ('dry mouth', 1)]",-0.6123,-4.974937499999999,0.11940298507462686
Chloral hydrate,0.1320625,8.5,8,11.625,111.45625,0.013938191771275713,8.5,0.014673611111111111,93.0,medium,"[('insomnia', 5), ('anxiety', 2), ('weight gain', 1)]",1.0565,1.5352265625,0.6336633663366337
Chloramphenicol,-0.8068,1.0,1,2.0,-31.679999999999993,0.003909549420164424,1.0,-0.4034,2.0,low,"[('rash', 1)]",-0.8068,-1.6136,0.3333333333333333
Chloraseptic Sore Throat Spray,-0.20315,4.333333333333333,6,11.5,70.685,0.01108161082509509,4.333333333333333,-0.02902142857142857,69.0,medium,"[('pain', 2)]",-1.2189,-2.3362249999999998,0.48
Chlordiazepoxide,0.1260673076923077,9.25,52,53.98076923076923,381.5682692307692,0.03286321485663584,9.25,0.0023786284470246736,2807.0,high,"[('anxiety', 11), ('sweating', 3), ('pain', 3)]",6.5555,6.805210244082841,0.9457852395942636
Chlordiazepoxide / clidinium,-0.015425,9.041666666666666,24,43.291666666666664,214.04083333333332,0.021125637977165358,9.041666666666666,-0.0006169999999999999,1039.0,high,"[('pain', 11), ('anxiety', 5), ('diarrhea', 4)]",-0.3702,-0.6677739583333333,0.5418626528692381
Chlorhexidine,-0.1506125,7.375,8,22.375,97.68875,0.012973591025001273,7.375,-0.016734722222222224,179.0,medium,"[('pain', 3), ('rash', 2), ('dry mouth', 1)]",-1.2049,-3.3699546875000004,0.3422459893048128
Chlorothiazide,0.6249,10.0,1,1.0,116.49000000000001,0.014290874466504254,10.0,0.31245,1.0,low,"[('pain', 1)]",0.6249,0.6249,0.5
Chlorpheniramine,-0.1975230769230769,8.692307692307692,13,16.46153846153846,119.17076923076922,0.014478698835532003,8.692307692307692,-0.014108791208791207,213.99999999999997,medium,"[('fever', 4), ('dry mouth', 1), ('anxiety', 1)]",-2.5678,-3.25153372781065,0.7444933920704847
Chlorpheniramine / dextromethorphan,-0.7985000000000001,4.333333333333333,3,8.0,-29.85000000000001,0.004037765825879493,4.333333333333333,-0.19962500000000002,24.0,medium,"[('headache', 2), ('nausea', 1), ('pain', 1)]",-2.3955,-6.388000000000001,0.3333333333333333
Chlorpheniramine / dextromethorphan / phenylephrine,0.4928,5.0,2,7.0,91.28,0.012524570866462227,5.0,0.16426666666666667,14.0,low,[],0.9856,3.4496,0.25
Chlorpheniramine / dextromethorphan / pseudoephedrine,0.5295,9.666666666666666,3,6.666666666666667,91.28333333333332,0.012524804411827828,9.666666666666666,0.132375,20.0,medium,[],1.5884999999999998,3.53,0.3913043478260869
Chlorpheniramine / hydrocodone,0.213163829787234,9.319148936170214,47,11.595744680851064,306.50787234042554,0.027604212506457445,9.319148936170214,0.004440913120567375,545.0,high,"[('pain', 6), ('headache', 5), ('dry mouth', 2)]",10.018699999999997,2.4717933454051604,3.731418918918919
Chlorpheniramine / hydrocodone / phenylephrine,-0.0772,9.0,1,0.0,-2.7200000000000006,0.005938591556507823,9.0,-0.0386,0.0,low,[],-0.0772,-0.0,1.0
